sample	Capillary Aerocyte	Capillary	IGSF21+ Dendritic	Myeloid Dendritic Type 1	Plasmacytoid Dendritic	Myeloid Dendritic Type 2	B	EREG+ Dendritic	Macrophage	CD8+ Naive T	CD4+ Naive T	CD4+ Memory/Effector T	Vein	Artery	Pericyte	Vascular Smooth Muscle	Club	Mucous	Alveolar Epithelial Type 2	Basal	Lymphatic	Proliferating Macrophage	CD8+ Memory/Effector T	Proliferating NK/T	Natural Killer T	Natural Killer	Basophil/Mast 1	Classical Monocyte	Nonclassical Monocyte	Airway Smooth Muscle	Ciliated	Alveolar Fibroblast	Myofibroblast	Adventitial Fibroblast	Alveolar Epithelial Type 1	Platelet/Megakaryocyte	TREM2+ Dendritic	Differentiating Basal	Proliferating Basal	Plasma	Bronchial Vessel 2	Bronchial Vessel 1
GTEX.WHPG.1426.SM.3NMBB	0.054965658	0.260036206	0.001771156	0	0	0	0	0	0	0	0	0	0	0	0.300206966	0.004039824	0	0	0.028696936	0	0.013704815	0.01248713	0	0	0	0	0	0	0	0	0.004082265	0.187584626	0	0.024143179	0.089782977	0.017882444	0.000615818	0	0	0	0	0
GTEX.WHSB.0326.SM.5FQSD	0.025345856	0.156899409	0.015323684	0	0	0	0	0	0	0	0	0	0	0	0.315213952	0.060704554	0	0	0.055591759	0	0.001729998	0.013120419	0	0	0	0	0	0	0	0	0.003537553	0.202129174	0	0.000123833	0.118896811	0.027826927	0.000529362	0	0.002817154	0.000209554	0	0
GTEX.WK11.0526.SM.3NB3O	0.105835459	0.219983558	0.011970223	0	0	0	0	0	0	0	0	0	0	0	0.185165569	0.02120359	0	0	0.001338775	0	0.005676802	0.000101174	0	0	0	0	0	0	0	0	0.003582526	0.387106322	0	0.006041433	0.04347509	0.008308639	0	0	0	0.000210839	0	0
GTEX.WOFM.0126.SM.3MJFE	0.069356528	0.11032939	0	0	0	0	0	0	0	0	0	0	0	0.001977713	0.294640572	0.097748281	0	0	0.062888493	0	0.00523585	0.006837432	0	0.000691079	0	0	0	0	0	0	0.002736919	0.199143301	0	8.54E-05	0.104605804	0.032417253	0.0076284	0	0.00332632	0.000351311	0	0
GTEX.WRHU.0226.SM.3MJFV	0.245262891	0.080391709	0.027625965	0	0	0	0	0	0	0	0	0	0	0	0.270301373	0.026638586	0	0	0.050889765	0	0	0.003385073	0	0	0	0	0	0	0	0	0.00885946	0.189356632	0	0.007054268	0.073480171	0.010619224	0.006134884	0	0	0	0	0
GTEX.WVJS.0826.SM.4MVNR	0.018519871	0.170868585	0.027398855	0	0	0	0	0	0	0	0	0	0	0.004461566	0.22266398	0.080228745	0	0	0.000615319	0	0.00471021	0.007246318	0	0	0	0	0	0	0	0	0.001165496	0.367843348	0	0.018728001	0.042562989	0.02525985	0.005924757	0	0.001526082	0.00027603	0	0
GTEX.WWYW.0926.SM.3NB2Z	0.040739159	0.265316474	0.014530926	0	0	0	0	0	0	0	0	0	0	0	0.254365223	0.018874982	0	0	0.005933624	0	0.005518159	0.004984349	0	0	0	0	0	0	0	0	0.062321029	0.208301495	0	0.061982204	0.01735032	0.024868539	0.004578132	0	0.001219284	0.0091161	0	0
GTEX.WY7C.0426.SM.3NB3C	0.016293062	0.208106088	0	0	0	0	0	0	0	0	0	0	0	0	0.306144676	0	0	0	0.018656791	0	0.00073778	0.005002029	0	0	0	0	0	0	0	0	0.011199507	0.334172186	0	0.00249732	0.080524234	0.014895887	0	0	0	0.001770439	0	0
GTEX.WYBS.1126.SM.3NMAM	0.059058352	0.228817078	0	0	0	0	0	0	0	0	0	0	0	0	0.149992566	0.110267603	0	0	0.000588889	0	0.007780739	0.00296972	0	0.00595638	0	0	0	0	0	0	0.002880981	0.36578752	0	0.026943103	0.010414381	0.022156333	0.00582717	0	0	0.000559185	0	0
GTEX.WYJK.0826.SM.3NM8Y	0.074754324	0.135505795	0.013841165	0	0	0	0	0	0	0	0	0	0	0	0.231462916	0.062911115	0	0	0.021556371	0	0.001081911	0.000324843	0	0	0	0	0	0	0	0	0.002989597	0.327687886	0	0.017338823	0.099953105	0.010534172	0	0	0	5.80E-05	0	0
GTEX.WYVS.0526.SM.3NM9W	0.058068964	0.174767568	0.079570123	0	0	0	0	0	0	0	0	0	0	0	0.327692952	0	0	0	0.008314514	0	0.005377771	0.010186388	0	0.012729544	0	0	0	0	0	0	0.040146179	0.129187723	0	0.04967691	0.075922728	0.016122629	0.004873755	0	0.005649205	0.001713047	0	0
GTEX.WZTO.0426.SM.3NM99	0.062976329	0.309103914	0.018709276	0	0	0	0	0	0	0	0	0	0	0	0.146967884	0.090089463	0	0	0.02475916	0	0.001842557	0.003220022	0	0.000100585	0	0	0	0	0	0	0.000234437	0.238862652	0	0.021516651	0.068761539	0.009913303	0.002537572	0	0	0.000404657	0	0
GTEX.X15G.0626.SM.EVR32	0.00159703	0.336962801	0.02038477	0	0	0	0	0	0	0	0	0	0	0	0.244157394	0.072144159	0	0	0.036336684	0	0.001343448	0.004202382	0	0	0	0	0	0	0	0	0.007171751	0.149407607	0	0.000583063	0.087978315	0.033106689	0.003190549	0	0.000204	0.001229357	0	0
GTEX.X261.1026.SM.3NMDL	0.012210049	0.295697868	0	0	0	0	0	0	0	0	0	0	0	0.001510207	0.306677253	0.113280719	0	0	0	0	0.000610018	4.31E-05	0	0.000260433	0	0	0	0	0	0	0.001141147	0.24323363	0	0.000539354	0.012102481	0.012686982	0	0	0	6.73E-06	0	0
GTEX.X3Y1.0626.SM.3P5YS	0.059650357	0.142006845	0.059287538	0	0	0	0	0	0	0	0	0	0	0	0.306630641	0.007175062	0	0	0.012390653	0	0.002303887	0	0	0	0	0	0	0	0	0	0.047095576	0.294541585	0	0.024582502	0.016890661	0.003306105	0.014042572	0	0	0.010096015	0	0
GTEX.X4EO.0926.SM.3P5Z2	0.078822312	0.170758874	0.044106742	0	0	0	0	0	0	0	0	0	0	0	0.143308883	0.134447001	0	0	0.000480128	0	0.00348609	0	0	0.016140977	0	0	0	0	0	0	0.001763856	0.368743867	0	0	0.017032557	0.010203922	0.00949149	0	0	0.0012133	0	0
GTEX.X4EP.0526.SM.3P5YW	0.013496468	0.387397277	0	0	0	0	0	0	0	0	0	0	0	0	0.186963757	0.049102641	0	0	0	0	0.00543537	0.002055415	0	0	0	0	0	0	0	0	0	0.265738077	0	0.007902018	0.056701972	0.023878415	0.000984126	0	0.000214756	0.000129708	0	0
GTEX.X4LF.0526.SM.3NMB6	0.043110268	0.129577102	0.01405343	0	0	0	0	0	0	0	0	0	0	0	0.336291208	0.035980477	0	0	0.076177528	0	0.002793373	0.015679207	0	0	0	0	0	0	0	0	0	0.210448951	0	0.029652959	0.089061893	0.016862452	0.000148216	0	0	0.000162936	0	0
GTEX.X4XX.1026.SM.4QARO	0.054426194	0.241101633	0.008998979	0	0	0	0	0	0	0	0	0	0	0	0.368149363	0.035314531	0	0	0.001503737	0	0.006805604	0.011874436	0	0	0	0	0	0	0	0	0.018659616	0.123965662	0	0.041154314	0.053406277	0.032707463	0.000480267	0	0	0.001451923	0	0
GTEX.X4XY.1026.SM.46MVX	0.089715338	0.111083168	0	0	0	0	0	0	0	0	0	0	0	0.050731758	0.398229535	0.007776199	0	0	0	0	0.012654823	0.001132265	0	0.01029739	0	0	0	0	0	0	0.01329134	0.141903385	0.004350246	0.064188287	0.058863208	0.025949554	0.004978448	0	0.004552134	0.00030292	0	0
GTEX.X585.1026.SM.46MW6	0.063174161	0.214434281	0.040851904	0	0	0	0	0	0	0	0	0	0	0.001638261	0.181980362	0.006869938	0	0	0.000116693	0	0.001437659	0.003765381	0	3.74E-05	0	0	0	0	0	0	0.000112592	0.387056475	0	0.005332103	0.08597941	0.003503069	0.003699476	0	0	1.08E-05	0	0
GTEX.X5EB.0426.SM.46MVY	0.002801345	0.226610219	0.010231698	0	0	0	0	0	0	0	0	0	0	0	0.371778131	0.003088901	0	0	0.016166817	0	0	0.006798442	0	0	0	0	0	0	0	0	0.049176374	0.256676594	0	0	0.023336655	0.032685203	5.24E-05	0	0	0.000597244	0	0
GTEX.XBEC.1026.SM.4QASM	0.154031617	0.149369159	0.009911155	0	0	0	0	0	0	0	0	0	0	0.026650504	0.344315298	0.002295613	0	0	0.003440156	0	0.002540226	0.000347606	0	0	0	0	0	0	0	0	0.000512118	0.236134919	0	0	0.048816185	0.021614705	0	0	0	2.07E-05	0	0
GTEX.XBED.0826.SM.47JYC	0.015610419	0.240767418	0.001182121	0	0	0	0	0	0	0	0	0	0	0.001288072	0.345033124	0	3.41E-05	0	0.013794102	0	6.28E-05	0.019205865	0	0.0004133	0	0	7.36E-05	0	0.0002486	0	0.00664169	0.184836447	0	4.36E-05	0.120499597	0.033732588	0.013936322	0	0.002024695	0.000571612	0	0
GTEX.XBEW.0226.SM.4AT6A	0.021274641	0.144717436	0	0	0	0	0	0	0	0	0	0	0	0.001353832	0.32144854	0.081887557	0	0.001878625	0.049970693	0	0.006147651	1.11E-05	0	0.000286061	0	0	0	0	0	0	0.078027791	0.199004132	0	0.006292287	0.075834004	0.011865678	0	0	0	0	0	0
GTEX.XGQ4.0826.SM.4AT4T	0.006162287	0.153634704	0.019866143	0	0	0	0	0	0	0	0	0	0	0.007811491	0.299507616	1.22E-05	0	0	0.040335558	0	0.004420053	0	0	0	0	0	0	0	0	0	0.007711933	0.242194824	0	0.109869488	0.081531044	0.005389248	0	0	0.00333076	0.004380555	0.013842064	0
GTEX.XMD2.1026.SM.4WWE8	0.018409276	0.200726651	0.01798373	0	0	0	0	0	0	0	0	0	0	0.067534331	0.170680765	0.055247764	0	0	0.000592646	0	0.005130936	0	0	0	0	0	0	0	0	0	0.002176353	0.379871416	0	0.047207061	0.020279825	0.013458824	0	0	0	0.000355984	0.000344438	0
GTEX.XOT4.1426.SM.4B65T	0.093980323	0.292790687	0.006379129	0	0	0	0	0	0	0	0	0	0	0	0.199677816	0.061611957	0	0	0.000312352	0	0.00202557	0.001990223	0	0	0	0	0	0	0	0	0	0.257179728	0	0.009604647	0.050936577	0.016530797	0.006877327	0	0	0.000102865	0	0
GTEX.XPVG.1026.SM.4B64Y	0.021595533	0.264825515	0	0	0	0	0	0	0	0	0	0	0	0	0.310370467	0.033117288	0	0	0.036967208	0	0.000661377	0.006454547	0	0	0	0	0	0	0	0	0	0.19314667	0	0	0.104633358	0.026830583	0	0	0	0.001397455	0	0
GTEX.XQ3S.0926.SM.4BOPI	0.052999448	0.094692255	0.027191925	0	0	0	0	0	0	0	0	0	0	0.047613085	0.187025306	0.094659504	0	0	0.043835748	0	0.015251616	0.00637427	0	0.001772721	0	0	0	0	0	0	0.001799446	0.178353225	0	0.120782776	0.109825067	0.010602553	0.001443973	0	0.004086104	0.001690979	0	0
GTEX.XQ8I.1126.SM.4BOO2	0.043162669	0.207189374	0.000354546	0	0	0	0	0	0	0	0	0	0	0	0.180969352	0.009337378	0	0	0.158050329	0	0	0.004211517	0	0	0	0	0	0	0	0	0	0.231350506	0	0	0.150285454	0.011656848	0.003432027	0	0	0	0	0
GTEX.XV7Q.0426.SM.4BRVN	0	0.17127585	0	0	0	0	0	0	0	0	0	0	0	0.021864901	0.367197956	0.030180371	0	0	0.001278179	0	0.001564974	0.00601754	0	0.017146864	0	0	0	0	0	0	0.003958004	0.234894058	0	0.007128691	0.078729611	0.051728856	0	0	0.005469083	0.000288198	0.001276862	0
GTEX.XXEK.0626.SM.4BRWE	0.03037976	0.232454994	0	0	0	0	0	0	0	0	0	0	0	0.002008117	0.225303038	0.000403748	0	0	0.025224253	0	0.004030274	0.013600797	0	0.000392197	0	0	3.99E-05	0	0	0	0.002249936	0.212287734	0	0.046886532	0.12052503	0.027299222	0.002404956	0	0.003374422	0.002318227	0.0488169	0
GTEX.XYKS.0526.SM.4BRW2	0.011261914	0.175293779	0	0	0	0	0	0	0	0	0	0	0	0	0.346608983	0.110363449	0	0	0.01028005	0	0.001687776	0.002919436	0	0	0	0	0	0	0	0	0.030244763	0.155384169	0	0	0.107683465	0.027703353	0.00642125	0	0.013306201	0.000841413	0	0
GTEX.Y111.1026.SM.4TT22	0.059259321	0.303339284	0.022842829	0	0	0	0	0	0	0	0	0	0	0	0.182842726	0.035262519	0	0	0.002017728	0	0.004458614	0.003666359	0	0	0	0	0	0	0	0	0.008405448	0.359809107	0	0	0.004621338	0.011539583	0.000879901	0	0	0.001055243	0	0
GTEX.Y3I4.0426.SM.4TT29	0.000385506	0.258925441	0	0	0	0	0	0	0	0	0	0	0.000188139	0.001409524	0.394118209	0.001172363	0	0	0.012075825	0	0.00099911	0.012296747	0	0.005765354	0	0	6.46E-05	0	0	0	0.001197154	0.160052251	0	0.000912547	0.093240041	0.041832248	0	0	0.014365258	0.00099968	0	0
GTEX.Y3IK.0626.SM.4WWE4	0.024709948	0.145215369	0	0	0	0	0	0	0	0	0	0	0	0	0.211406348	0.084683749	0	0.001322178	0.055786391	0	0	0.001924769	0	0	0	0	0	0	0	0	0.026942143	0.302195348	0	0.000208842	0.098947039	0.030794597	0.014961612	0	0	0.000901667	0	0
GTEX.Y5LM.0726.SM.4VBRP	0.003554926	0.206529693	0	0	0	0	0	0	0	0	0	0	0	0	0.300653086	0.068838905	0	0	0.023471772	0	0	0.007688485	0	0	0	0	0	0	0	0	0.007009045	0.20184465	0	0	0.150294933	0.028882952	0	0	0.001231245	3.09E-07	0	0
GTEX.Y5V5.0826.SM.4VBQD	0.023279135	0.359407605	0.013668599	0	0	0	0	0	0	0	0	0	0	0	0.186311264	0.070429511	0	0	0.025530522	0	0.000196965	0.007535912	0	0	0	0	0	0	0	0	0	0.195775797	0	0	0.084576898	0.029177877	0.001771521	0	0	0.002338394	0	0
GTEX.Y5V6.0226.SM.4V6G7	0	0.206167027	0.010713742	0	0	0	0	0	0	0	0	0	0	0.002493378	0.311187296	0.051275184	0	0	0.008866378	0	0.005638737	0.002648388	0	0.000312067	0	0	0	0	0	0	0.002437825	0.233665381	0	0.050262524	0.086293602	0.024153507	0.001493714	0	0.000225939	0.00216531	0	0
GTEX.Y8E4.0526.SM.4V6GC	0.027369395	0.257005308	0.002561412	0	0	0	0	0	0	0	0	0	0	0	0.319083391	0.037700687	0	0	0.01561657	0	0.011068511	0.00399907	0	0.004102419	0	0	0	0	0	0	0.008377858	0.201668216	0	0.005736193	0.066852106	0.029621165	0.003794766	0	0.005235199	0.000207732	0	0
GTEX.Y8LW.0326.SM.4VBQ9	0.023690922	0.143486924	0	0	0	0	0	0	0	0	0	0	0	0.000414708	0.335641997	0.051164998	0	0	0.061014907	0	0.003053806	0.005244821	0	0.000163231	0	0	0	0	0	0	0.006384582	0.245742522	0	0.013421886	0.068010547	0.026100955	0.014545424	0	0.000765663	0.001152107	0	0
GTEX.Y9LG.0526.SM.4VBRY	0.031368773	0.080700387	0	0	0	0	0	0	0	0	0	0	0	0.040851525	0.432375911	0.022326324	0	0	0.015174692	0	0.001145726	0.006456989	0	0	0	0	0	0	0	0	0	0.23239348	0	0.016560818	0.088752123	0.01887411	0.002092398	0	0.010901609	2.51E-05	0	0
GTEX.YB5E.0726.SM.4VDSH	0.00231986	0.281453122	0.000354369	0	0	0	0	0	0.001732413	0	0	0	0	0.002199294	0.380441191	0.000420602	0	0	0.050292846	0	0.001119702	0.016896972	0	0.00039462	0	0	0	0	0	0	0.006184089	0.148472783	0	0.004793617	0.044137527	0.03997358	0.014696258	0	0.000807528	0.003309628	0	0
GTEX.YEC3.0226.SM.DO11B	0.055115909	0.147885017	0.000384943	0	0	0	0	0	0	0	0	0	0	0	0.254622344	0.031863217	0	0	0.141505631	0	0	0.009224163	0	0	0	0	0	0	0	0	0	0.206079374	0	0.007444982	0.13601158	0.008237494	0.001625346	0	0	0	0	0
GTEX.YEC4.0526.SM.4W21U	0.108483798	0.21545427	0	0	0	0	0	0	0	0	0	0	0	0.000135421	0.300055605	0.000551004	0	0	0.049912264	0	0.000630086	0.013007386	0	0	0	0	0	0	0	0	0.000101146	0.160655715	0	0.000397204	0.109855803	0.03917021	0.001326223	0	6.48E-06	0.000257387	0	0
GTEX.YECK.0926.SM.4W214	0.098694751	0.001995831	0.010876043	0	0	0	0	0	0	0	0	0	0	0.089640689	0.234699852	0.092495561	0	0.000398299	0.000736841	0	0.020187777	0	0	0	0	0	0	0	0	0	0.039187532	0.319664316	0.006584182	0.017920626	0.05235371	0.013242642	0	0	0.000574525	0.000746822	0	0
GTEX.YF7O.0626.SM.4W21R	0.127131417	0.05039892	0	0	0	0	0	0	0	0	0	0	0	0	0.364585336	0	0	0	0.109410068	0	0.004734614	0.026222757	0	0	0	0	0	0	0	0	0	0.168055192	0	0.00893052	0.124407971	0.016095429	0	0	0	2.78E-05	0	0
GTEX.YFC4.1126.SM.5RQJN	0.041860325	0.088559459	0.001642083	0	0	0	0	0	0	0	0	0	0	0	0.076867301	0.087658815	0	0	0	0	0.003517518	0	0	0	0	0	0	0	0	0	0.000299766	0.505145728	0	0.01715402	0.066628056	0.004477265	0	0	0	0	0.106189664	0
GTEX.YFCO.0426.SM.4W1Z7	0.05526591	0.195335555	0	0	0	0	0	0	0	0	0	0	0	0	0.310290662	0.085626795	0	0.000341148	0.069772912	0	0.001901805	0.000491832	0	0	0	0	0	0	0	0	0.024530453	0.1233482	0	0.019369889	0.085938244	0.023302169	0.003548988	0	0.00071313	0.000222309	0	0
GTEX.YJ8O.1826.SM.5HL82	0.095973092	0.109801293	0	0	0	0	0	0	0	0	0	0	0	0	0.121793331	0.208934524	0	0	0.000149918	0	0.000918818	0	0	0	0	0	0	0	0	0	0.011055676	0.391466653	0	0.033997382	0.019282114	0.006492074	0	0	0	0.000135126	0	0
GTEX.ZA64.0326.SM.5HL8T	0.029853627	0.161396939	0	0	0	0	0	0	0	0	0	0	0	0	0.306731411	0.039805299	0	0	0.033754374	0	0.000369399	0.003408763	0	0	0	0	0	0	0	0	0	0.27111508	0	0	0.126501442	0.022250401	0.003502218	0	0.001177639	0.000133408	0	0
GTEX.ZAB4.0626.SM.5CVN3	0.037907363	0.086453532	0.003770872	0	0	0	0	0	0	0	0	0	0.002281731	0.024323141	0.220629105	0.055828442	0	0	0.008492297	0	0.006020799	0.007353146	0	0.010305361	0	0	0	0	0	0	0.000116055	0.366671448	0	0.108180785	0.029341448	0.014719466	0.010164615	0	0.001528792	0.005911601	0	0
GTEX.ZAB5.0626.SM.5PNVB	0.054153373	0.265852762	0	0	0	0	0	0	0	0	0	0	0	0	0.264476694	0.049642297	0	0	0.013101209	0	0	0.007561654	0	0	0	0	0	0	0	0	0	0.265850656	0	5.08E-06	0.051658108	0.01389902	0.013799145	0	0	0	0	0
GTEX.ZC5H.0926.SM.5CVMZ	0.062620473	0.276563486	0	0	0	0	0	0	0	0	0	0	0	0	0.227528977	0.0148727	0	0	0.033430973	0	9.48E-05	0.00884428	0	0	0	0	0	0	0	0	0.000988832	0.246433837	0	0.000570587	0.07900116	0.043494068	0.004784574	0	0	0.000771277	0	0
GTEX.ZDTS.1026.SM.4WAXS	0.031318544	0.120185655	0.020789751	0	0	0	0	0	0	0	0	0	0.006520324	0.017176679	0.131165249	0.024915289	0	0	0.001011178	0	0.00535011	0	0	0	0	0	0	0	0	0	0.007396139	0.382407257	0	0.09718787	0.029460577	0.011731668	0.001810309	0	0.000452567	0.000814913	0.11030592	0
GTEX.ZDTT.0926.SM.5J2MS	0.071834666	0.220176908	0	0	0	0	0	0	0	0	0	0	0	0	0.325693746	0.010157895	0	0	0.049425893	0	0	0.006241938	0	0	0	0	0	0	0	0	0.000163315	0.158412499	0	0	0.133791355	0.020051951	0.004043775	0	0	6.06E-06	0	0
GTEX.ZDXO.1326.SM.57WBS	0.075632155	0.235267453	0.022320581	0	0	0	0	0	0	0	0	0	0	0	0.128217501	0.057499589	0	0	0.003073988	0	0.009493135	0.000121294	0	0	0	0	0	0	0	0	0	0.334909712	0	0.078417253	0.046241785	0.008015879	0	0	0	0.000473902	0.000315773	0
GTEX.ZDYS.0426.SM.5IJEQ	0.06388759	0.140858443	0.017628286	0	0	0	0	0	0	0	0	0	0	0.000524016	0.357246199	0.046403642	0	0	0.036273159	0	0.000362563	0.014236518	0	8.70E-05	0	0	0	0	0	0	0.02359787	0.135352835	0	0.000256563	0.133160951	0.023389269	0.003285884	0	0.000402955	0.003046237	0	0
GTEX.ZE7O.0826.SM.57WCP	0.040032128	0.084198733	0	0	0	0	0	0	0	0	0	0	0	0.024818855	0.248177993	0.109854798	0	0.001775332	0	0	0.010394178	0	0	0	0	0	0	0	0	0	0.077498466	0.316898156	0.012670252	0	0.05888204	0.009702751	0	0	0.004429668	0.00066665	0	0
GTEX.ZEX8.0526.SM.DO115	0.029342345	0.201999769	0.002088265	0	0	0	0	0	0	0	0	0	0	0	0.320800577	0	0	0	0.043574683	0	0.010268993	0.014941564	0	0	0	0	0	0	0	0	0.001149413	0.177721327	0	0.078487399	0.103121187	0.014020227	0.001647137	0	0	0.000837116	0	0
GTEX.ZF28.0726.SM.4WKFU	0	0.227226136	0	0	0	0	0	0	0	0	0	0	0	0	0.164274867	0.030300756	0	0	0.000227553	0	0.004168078	0.001121536	0	0	0	0	0	0	0	0	0	0.395540815	0	0.157006604	0.007216193	0.012056867	0.000209466	0	0	0.000651129	0	0
GTEX.ZF29.1026.SM.4WKGC	0.019918442	0.290902533	0	0	0	0	0	0	0	0	0	0	0	0	0.24682685	0.004662533	0	0	0.053475876	0	0	0.003391493	0	0	0	0	0	0	0	0	0	0.26470287	0	0	0.092212533	0.02390687	0	0	0	0	0	0
GTEX.ZF2S.0626.SM.4WKH2	0.050415327	0.186765996	0.000370762	0	0	0	0	0	0	0	0	0	0	0	0.260586819	0.000541173	0	0	0.014786364	0	0.001751494	0.004357507	0	0.001048653	0	0	0	0	0	0	0.001716901	0.406148698	0	0	0.029622672	0.023953445	0.016298632	0	0	0.001635559	0	0
GTEX.ZF3C.0926.SM.DO92P	0.018869999	0.23424336	0	0	0	0	0	0	0	0	0	0	0	0	0.206671364	0.121993751	0	0	0.001446677	0	0.005483312	0.007603742	0	0	0	0	0	0	0	0	0	0.289654889	0	0.022181002	0.060635719	0.030346965	0.000692388	0	0	0.000176833	0	0
GTEX.ZG7Y.1026.SM.4WWDG	0.024420443	0.226733554	0	0	0	0	0	0	0	0	0	0	0	0.00242993	0.267908805	0.020784139	0	0	0.007454927	0	8.16E-05	0.00219408	0	0.001822468	0	0	0	0	0	0	0	0.32433099	0	0	0.097610628	0.021013289	0	0	0.002883099	0.000332008	0	0
GTEX.ZLV1.0426.SM.4WWC2	0.04221204	0.238875719	0	0	0	0	0	0	0	0	0	0	0	0	0.294984591	0	0	0	0.045520437	0	0.00059723	0.00440094	0	0	0	0	0	0	0	0	0	0.169014116	0	0.001391997	0.170780004	0.031139712	0	0	0	0.001083215	0	0
GTEX.ZLWG.0626.SM.4WWFR	0.014113275	0.208557996	0	0	0	0	0	0	0	0	0	0	0	0.001597592	0.370120867	0.033651363	0	0	0.044422833	0	0.001565005	0.009726144	0	0.000617843	0	0	0	0	0	0	0.000710786	0.173317442	0	0.00976175	0.103890953	0.023759955	1.58E-06	0	0.003067621	0.001116993	0	0
GTEX.ZPCL.0926.SM.DNZZ8	0	0.234490755	0.008172453	0	0	0	0	0	0	0	0	0	0	0	0.363183832	0.004694598	0	0	0.035659333	0	0.00207814	0.00560506	0	0	0	0	0	0	0	0	0.023536506	0.191396436	0	0	0.090461457	0.036144743	0.003315258	0	0.000139326	0.001122104	0	0
GTEX.ZPIC.0626.SM.57WDY	0.019103457	0.18526419	0.032528251	0	0	0	0	0	0	0	0	0	0	0	0.355591028	0	0	0	0.007791449	0	0.002395782	0.008262716	0	0	0	0	0	0	0	0	0.008771116	0.21240119	0	0.027034498	0.096204079	0.016768111	0.014299624	0	0.01293018	0.000654329	0	0
GTEX.ZPU1.0926.SM.57WDO	0.079199165	0.196989379	0	0	0	0	0	0	0	0	0	0	0	0	0.259387412	0.004873605	0	0	0.038016743	0	0	0.006541665	0	0	0	0	0	0	0	0	0.033274323	0.284690652	0	0.001100025	0.06117584	0.034699523	0	0	0	5.17E-05	0	0
GTEX.ZQG8.0326.SM.51MSE	0.029465378	0.219927832	0.009674403	0	0	0	0	0	0	0	0	0	0	0.000972303	0.18249894	0.011773319	0	0	0.050132442	0	0.00489779	0.001417853	0	0	0	0	0	0	0	0	0	0.322932174	0	0.020155769	0.115631627	0.021475276	0.000475735	0	0.001755764	0.000769336	0.006044061	0
GTEX.ZT9W.0726.SM.9JGG2	0.050391797	0.285168699	0.009595608	0	0	0	0	0	0	0	0	0	0	0	0.23623771	0.019342987	0	0	0.029631853	0	0.000122641	0.005996585	0	2.76E-06	0	0	0	0	0	0	0	0.203036328	0	0	0.131194635	0.021556892	0.007614441	0	0	0.00010706	0	0
GTEX.ZT9X.0326.SM.51MTE	0.002005355	0.239808878	0	0	0	0	0	0	0	0	0	0	0	0	0.395842339	0	0	0	0.007262708	0	0.007883223	0.041179068	0	0.022394801	0	0	0	0	0	0	0.003824015	0.07237065	0	0.028305134	0.092248949	0.062650875	0.016604077	0	0.007546973	7.30E-05	0	0
GTEX.ZTPG.0926.SM.5O99H	0.028598415	0.198220459	0.00753052	0	0	0	0	0	0	0	0	0	0	0.012232949	0.291329035	0.002234986	0	0	0.029678416	0	0.001835661	0.004759325	0	0.003824505	0	0	0	0	0	0	0.005584536	0.164492741	0	0	0.163519109	0.040716104	0	0	0.00791079	0.000305721	0.037226729	0
GTEX.ZTTD.1126.SM.51MRP	0.002994188	0.185223991	0	0	0	0	0	0	0	0	0	0	0.000874618	0.012500556	0.444222623	0	0	0	0.003667212	0	0.022859275	0	0	0.011903711	0	0	0	0	0	0	0.005095037	0.191790609	0	0.040943607	0.027828179	0.02231188	0.019387599	0	0.006180942	0.002215972	0	0
GTEX.ZUA1.1026.SM.4YCEA	0.083688766	0.115864385	0	0	0	0	0	0	0	0	0	0	0	0	0.22794597	0.074505314	0	0.000212632	0	0	0.007729451	0	0	0	0	0	0	0	0	0	0.039907246	0.353355529	0	0.052517602	0.031457033	0.011479686	0	0	0	0	0.001336387	0
GTEX.ZVT3.0926.SM.5GICK	0.071007422	0.324934176	0.030058844	0	0	0	0	0	0	0	0	0	0	0.002412258	0.174533066	0.011957486	0	0	0.010130132	0	0.005570265	0.002837947	0	0.000155258	0	0	0	0	0	0	0	0.215431501	0	0.025986447	0.096381138	0.015838748	0.006808125	0	1.01E-05	6.32E-05	0.005883864	0
GTEX.ZVZQ.1526.SM.5N9G6	0.017742761	0.111148416	0	0	0	0	0	0	0	0	0	0	0.017515649	0.00498342	0.185152425	0.150679371	0	0	0	0	0.003075668	0	0	0.002031756	0	0	0	0	0	0	0.006161146	0.346778087	0	0.044099051	0.087854612	0.022340627	0	0	0	0.00043701	0	0
GTEX.ZXG5.0826.SM.5GID6	0.04861869	0.13695969	0.021334597	0	0	0	0	0	0	0	0	0	0	0.00110923	0.209625906	0.225634051	0	0	0	0	0.007446484	0.002207134	0	0	0	0	0	0	0	0	0	0.170271445	0	0.08734814	0.075746921	0.010761924	0	0	0	0.002935788	0	0
GTEX.ZY6K.0326.SM.5SIBB	0	0.172390793	0	0	0	0	0	0	0	0	0	0	0	0	0.390885503	0.037031371	0	0	0.018945351	0	0.00188357	0.006928547	0	0.014543572	0	0	0	0.007845318	0	0	0.009758409	0.16782175	0	0.005162412	0.097670711	0.03808433	0.013559011	0	0.016044005	0.001445345	0	0
GTEX.ZYFG.0226.SM.5GIDT	0.004683355	0.194071239	0	0	0	0	0	0	0	0	0	0	0	0.000782759	0.319395684	0.002894562	0	0	0.059925814	0	0.001989941	0.005181924	0	0.000519086	0	0	0	0	0	0	0.002673106	0.272223481	0	0.053598401	0.055075167	0.012977465	0.011262701	0	0.001109491	0.001635824	0	0
